lsoa_code,lsoa_name,solar_connections,latitude,longitude,population,solar_per_1000_pop,potential_lat_score,category,priority_score
E01000530,Brent 033A,13.0,51.53521220586367,-0.23114085551815017,1819.0,7.146783947223749,0.6484253325725395,High potential / Low uptake (PRIORITY),0.6570726403376118
E01000531,Brent 033B,15.0,51.53283952562797,-0.22980920032788765,1799.0,8.337965536409117,0.6495086613505864,High potential / Low uptake (PRIORITY),0.584557697035298
E01000532,Brent 033C,16.0,51.53151292937316,-0.22684992837108664,1509.0,10.603048376408218,0.6501143645035287,High potential / High uptake,0.4392447419628341
E01000533,Brent 031E,41.0,51.53807254166739,-0.2425541544479098,2172.0,18.876611418047883,0.647119347870337,High potential / High uptake,-0.11811182405415077
E01000534,Brent 033D,20.0,51.5367387300441,-0.23578410596766367,1748.0,11.441647597254004,0.6477283454479547,High potential / High uptake,0.37212292423240373
E01000535,Brent 031F,12.0,51.534317330410865,-0.2384657507639107,2053.0,5.845104724792986,0.6488339187428153,High potential / Low uptake (PRIORITY),0.7444419091087319
E01000536,Brent 004A,16.0,51.582189974044056,-0.31034206263884684,1562.0,10.243277848911651,0.6269760165490635,Low potential / High uptake,0.3447186317535969
E01000538,Brent 004B,12.0,51.58101032629707,-0.3010062305553699,1622.0,7.398273736128237,0.6275146253059622,Low potential / Low uptake,0.5338676075870621
E01000539,Brent 004C,9.0,51.57729571176144,-0.29631849905016944,1581.0,5.692599620493358,0.6292106603490538,Low potential / Low uptake,0.6542770622321666
E01000540,Brent 004D,11.0,51.57757002137981,-0.30648008609320365,1456.0,7.554945054945055,0.6290854148569682,Low potential / Low uptake,0.5316200430773588
E01000541,Brent 004E,7.0,51.585637696586524,-0.3032083406466451,1411.0,4.961020552799433,0.6254018402261121,Low potential / Low uptake,0.6827687598883323
E01000543,Brent 003E,8.0,51.5836946899059,-0.28572951477102193,1625.0,4.923076923076923,0.6262889867625006,Low potential / Low uptake,0.6897827418348491
E01000545,Brent 028A,6.0,51.543167420016026,-0.20169416826091452,1921.0,3.1233732431025505,0.6447931059045321,High potential / Low uptake (PRIORITY),0.902140989359375
E01000546,Brent 028B,5.0,51.54182531563344,-0.20369662890848708,1640.0,3.048780487804878,0.6454058898266645,High potential / Low uptake (PRIORITY),0.9101558195069601
E01000547,Brent 028C,13.0,51.53985909377697,-0.20073968267869327,1656.0,7.85024154589372,0.6463036360501496,High potential / Low uptake (PRIORITY),0.6001541734716718
E01000549,Brent 028E,12.0,51.537259995509984,-0.199567367031489,1813.0,6.618863761720904,0.6474903437687995,High potential / Low uptake (PRIORITY),0.6868889263568299
E01000550,Brent 034B,1.0,51.535141980865966,-0.19443680820044235,2021.0,0.4948045522018803,0.6484573962108711,High potential / Low uptake (PRIORITY),1.093062894622067
E01000551,Brent 034C,1.0,51.53357959487231,-0.19973589734739713,2894.0,0.3455425017277125,0.649170757279876,High potential / Low uptake (PRIORITY),1.1064832763178472
E01000552,Brent 034D,1.0,51.53182717491615,-0.19573794829182833,1512.0,0.6613756613756614,0.6499708848913258,High potential / Low uptake (PRIORITY),1.089874249826885
E01000553,Brent 015A,9.0,51.558278873528515,-0.22011127660288798,2040.0,4.411764705882353,0.6378934519933701,Low potential / Low uptake,0.7825120296358721
E01000554,Brent 015B,4.0,51.55844292724647,-0.22575812672762957,1970.0,2.0304568527918785,0.6378185476252511,Low potential / Low uptake,0.9381490404541842
E01000555,Brent 015C,14.0,51.55515994202749,-0.2249278632222379,1586.0,8.827238335435057,0.6393175074564617,Low potential / Low uptake,0.50048590860155
E01000556,Brent 015D,3.0,51.55527761353473,-0.21564585400240133,2089.0,1.4360938247965533,0.6392637804821178,Low potential / Low uptake,0.9844671555734323
E01000557,Brent 015E,3.0,51.55421079992402,-0.21848365261414013,1865.0,1.6085790884718498,0.6397508709327818,Low potential / Low uptake,0.9756523087397964
E01000558,Brent 015F,15.0,51.55151789126415,-0.2123273537408935,1389.0,10.79913606911447,0.6409804110132346,Low potential / High uptake,0.3797778831866705
E01000559,Brent 018E,17.0,51.55144208340234,-0.22161162984641689,1379.0,12.327773749093547,0.6410150237002117,Low potential / High uptake,0.27980075288360184
E01000560,Brent 023D,16.0,51.549901386392136,-0.21603391069567038,1561.0,10.249839846252401,0.6417184819177552,Low potential / High uptake,0.41953395557709894
E01000561,Brent 023E,2.0,51.54851658090298,-0.20761904511796003,1937.0,1.0325245224574084,0.6423507624989436,Low potential / Low uptake,1.026664239420314
E01000562,Brent 008A,13.0,51.56537706773609,-0.3257010215029748,1507.0,8.626410086264102,0.6346525272612796,Low potential / Low uptake,0.4898338730443579
E01000563,Brent 008B,5.0,51.56756356254082,-0.3193915575551654,1588.0,3.1486146095717884,0.6336542078462255,Low potential / Low uptake,0.8436344992346008
E01000564,Brent 013A,4.0,51.563646293188576,-0.3091753208334316,1624.0,2.4630541871921183,0.6354427719168453,Low potential / Low uptake,0.8976800714225357
E01000565,Brent 013B,2.0,51.56252230111371,-0.31914518638461176,1535.0,1.3029315960912053,0.6359559691621703,Low potential / Low uptake,0.9763087185441487
E01000566,Brent 008C,8.0,51.56601856605568,-0.31040361844730824,1550.0,5.161290322580645,0.6343596291369437,Low potential / Low uptake,0.715367797822603
E01000567,Brent 016A,7.0,51.560444883366515,-0.32516798000688446,1400.0,5.0,0.6369044856945281,Low potential / Low uptake,0.7389241690160875
E01000568,Brent 008D,6.0,51.57634036165988,-0.31874399937032083,2218.0,2.705139765554554,0.6296468583004475,Low potential / Low uptake,0.8522367980904721
E01000569,Brent 008E,5.0,51.570253494755804,-0.31296440496095973,1456.0,3.434065934065934,0.6324260267640721,Low potential / Low uptake,0.8186635920325468
E01000570,Brent 012A,5.0,51.560270202125956,-0.2999517586691392,1546.0,3.2341526520051747,0.6369842424236627,Low potential / Low uptake,0.8550266206376363
E01000571,Brent 012B,9.0,51.55947328106561,-0.2949064907597897,1761.0,5.110732538330494,0.6373481041465857,Low potential / Low uptake,0.7339333775836459
E01000572,Brent 007A,10.0,51.574449883499646,-0.3079184561454454,1495.0,6.688963210702341,0.6305100211339532,Low potential / Low uptake,0.5956288926286006
E01000573,Brent 007B,3.0,51.57163176313788,-0.2996529691696744,1671.0,1.7953321364452424,0.6317967309239887,Low potential / Low uptake,0.9228187852652736
E01000574,Brent 007C,3.0,51.57005032425858,-0.30429737934157963,1655.0,1.8126888217522659,0.632518791243322,Low potential / Low uptake,0.925366985924885
E01000575,Brent 007D,10.0,51.5680897803629,-0.2956939824402419,2154.0,4.642525533890436,0.6334139449984975,Low potential / Low uptake,0.7445296487241498
E01000576,Brent 012C,8.0,51.56627930211699,-0.29088195890965185,1874.0,4.268943436499467,0.634240581119247,Low potential / Low uptake,0.7732252596347586
E01000577,Brent 007E,4.0,51.56494128224309,-0.30135752976668395,2585.0,1.5473887814313345,0.634851500118437,Low potential / Low uptake,0.9546551028332271
E01000578,Brent 012D,7.0,51.56339247028647,-0.2867377442060501,2323.0,3.013344812742144,0.6355586634939056,Low potential / Low uptake,0.8622174552321795
E01000579,Brent 032A,18.0,51.530576840870566,-0.2204418808314202,1587.0,11.342155009451796,0.6505417679093466,High potential / High uptake,0.3930011659720389
E01000580,Brent 032B,13.0,51.53788130034416,-0.20824327897402814,2086.0,6.232023010546501,0.6472066656748554,High potential / Low uptake (PRIORITY),0.7107862001236359
E01000581,Brent 030E,9.0,51.53681901403156,-0.2187290920354742,1513.0,5.948446794448116,0.6476916890318388,High potential / Low uptake (PRIORITY),0.7318411908523839
E01000582,Brent 032C,14.0,51.53464225531466,-0.21441900538186467,1851.0,7.563479200432199,0.6486855631010869,High potential / Low uptake (PRIORITY),0.6310996734452847
E01000583,Brent 032D,14.0,51.53488480268648,-0.2045752564664725,2049.0,6.832601268911665,0.648574819755238,High potential / Low uptake (PRIORITY),0.678420345382074
E01000584,Brent 033E,10.0,51.535166160494065,-0.2236114832202424,1560.0,6.41025641025641,0.6484463561699216,High potential / Low uptake (PRIORITY),0.7054360009077588
E01000585,Brent 033F,6.0,51.532631938371345,-0.22261251039553187,1504.0,3.9893617021276593,0.649603442453271,High potential / Low uptake (PRIORITY),0.8699547326761704
E01000586,Brent 032E,4.0,51.53162697792107,-0.21668557338073946,2380.0,1.680672268907563,0.6500622917158893,High potential / Low uptake (PRIORITY),1.0235581737623587
E01000587,Brent 001A,9.0,51.59432906374078,-0.2697883371657091,1625.0,5.538461538461538,0.6214334975825904,Low potential / Low uptake,0.6246814457648096
E01000589,Brent 001B,12.0,51.590879433903126,-0.27985073994140813,2551.0,4.704037632301058,0.6230085447467667,Low potential / Low uptake,0.6873905191616313
E01000590,Brent 001C,5.0,51.59049703550289,-0.2689917144352822,1936.0,2.5826446280991737,0.623183141890292,Low potential / Low uptake,0.8272717931565684
E01000591,Brent 003F,7.0,51.58751385255336,-0.27701226712728294,2183.0,3.20659642693541,0.6245452166826645,Low potential / Low uptake,0.7933435144364351
E01000592,Brent 001D,16.0,51.597423338216245,-0.2686664835548694,1831.0,8.73839432004369,0.620020700132682,Low potential / Low uptake,0.4078162931706865
E01000593,Brent 001E,13.0,51.5957106941482,-0.27551958042124186,2121.0,6.129184347006129,0.6208026666941867,Low potential / Low uptake,0.5827585234775914
E01000594,Brent 001F,3.0,51.59385052283714,-0.2829399979968585,1815.0,1.6528925619834711,0.6216519918931966,Low potential / Low uptake,0.8803726391266604
E01000595,Brent 027A,13.0,51.54451761289697,-0.2583273776396904,1785.0,7.282913165266106,0.6441766289002443,High potential / Low uptake (PRIORITY),0.6264683804190758
E01000596,Brent 021A,4.0,51.54730029005547,-0.26221116099157254,1848.0,2.1645021645021645,0.6429061019238501,High potential / Low uptake (PRIORITY),0.9553333927169347
E01000601,Brent 021B,10.0,51.55325604431775,-0.2586996862873126,1385.0,7.220216606498195,0.6401867974469043,Low potential / Low uptake,0.6102121327274218
E01000602,Brent 021C,4.0,51.55139231838455,-0.26449992271411643,1453.0,2.7529249827942186,0.6410377456309223,Low potential / Low uptake,0.9072448564925648
E01000603,Brent 021D,11.0,51.550482866598095,-0.2584888616127146,1446.0,7.607192254495159,0.6414529871277277,Low potential / Low uptake,0.5913207406719722
E01000604,Brent 021E,17.0,51.548335711899334,-0.26719173311468536,1736.0,9.792626728110598,0.6424333444641636,Low potential / High uptake,0.4531384414291344
E01000605,Brent 021F,48.0,51.5448774091165,-0.26818435218491604,1762.0,27.24177071509648,0.6440123515597965,High potential / High uptake,-0.6820411661316068
E01000606,Brent 016B,1.0,51.55806775478574,-0.33086177512120546,1872.0,0.5341880341880343,0.6379898455175343,Low potential / Low uptake,1.0370563804839683
E01000607,Brent 013C,9.0,51.55603334154403,-0.311130649360243,2591.0,3.4735623311462756,0.6389187268636258,Low potential / Low uptake,0.8492144682731754
E01000608,Brent 013D,5.0,51.55824291577232,-0.31548788784393617,2338.0,2.1385799828913603,0.6379098697438514,Low potential / Low uptake,0.9315310995027675
E01000609,Brent 016C,5.0,51.55577616291346,-0.32349663124920275,2059.0,2.4283632831471587,0.6390361506139492,Low potential / Low uptake,0.9182934962321168
E01000610,Brent 019A,9.0,51.55477036817406,-0.3055305015559686,2186.0,4.117108874656907,0.6394953807999658,Low potential / Low uptake,0.8099936018532958
E01000611,Brent 016D,6.0,51.55289675137217,-0.31763605581440735,1928.0,3.1120331950207465,0.6403508450003174,Low potential / Low uptake,0.8802107576212721
E01000612,Brent 019B,6.0,51.5503315723807,-0.31024981124297324,1766.0,3.3975084937712343,0.641522065706961,Low potential / Low uptake,0.8674847794753786
E01000613,Brent 013E,7.0,51.56011873278737,-0.3063133752007032,1755.0,3.988603988603989,0.6370534009604978,Low potential / Low uptake,0.8059492104414673
E01000615,Brent 036A,4.0,51.5578811019549,-0.2727831198619551,3191.0,1.2535255405828893,0.6380750682880162,Low potential / Low uptake,0.9903615614476249
E01000616,Brent 020A,4.0,51.55609116460282,-0.2898072532309618,1939.0,2.0629190304280556,0.6388923257571141,Low potential / Low uptake,0.9415027152722725
E01000617,Brent 036B,26.0,51.55260514474655,-0.2814940796971568,2266.0,11.473962930273611,0.6404839880360479,Low potential / High uptake,0.33303061891158636
E01000618,Brent 036D,6.0,51.55057092431206,-0.27575943303937506,1677.0,3.5778175313059033,0.6414127813493704,Low potential / Low uptake,0.8551134466603825
E01000619,Brent 036C,8.0,51.5515724884028,-0.2709049601862454,1696.0,4.716981132075471,0.6409554828115288,Low potential / Low uptake,0.7781433035596501
E01000620,Brent 020B,14.0,51.54649679400865,-0.281434203351108,1750.0,8.0,0.6432729656830158,High potential / Low uptake (PRIORITY),0.5748737668949162
E01000621,Brent 020C,8.0,51.54670743572905,-0.2748544554620019,1811.0,4.417448923246825,0.643176789959826,High potential / Low uptake (PRIORITY),0.8091056628534771
E01000622,Brent 010D,2.0,51.5675670756411,-0.2543987790778395,1980.0,1.0101010101010102,0.6336526038194468,Low potential / Low uptake,0.9837381587664694
E01000623,Brent 005C,8.0,51.57235511717332,-0.26507377990551456,1882.0,4.2507970244420825,0.6314664587568753,Low potential / Low uptake,0.760255116016088
E01000624,Brent 005D,9.0,51.57317785190464,-0.25648984023711424,1745.0,5.1575931232091685,0.6310908109145235,Low potential / Low uptake,0.6989260478775802
E01000625,Brent 009E,6.0,51.56789984704926,-0.2630534612764713,1672.0,3.5885167464114835,0.6335006655862423,Low potential / Low uptake,0.8140291677878869
E01000626,Brent 010E,7.0,51.56167622088773,-0.2608941248778217,1547.0,4.524886877828055,0.6363422761931578,Low potential / Low uptake,0.767183282536944
E01000627,Brent 014E,7.0,51.5611398013779,-0.2560899835438659,2048.0,3.41796875,0.6365871969723534,Low potential / Low uptake,0.8409567840718966
E01000628,Brent 014F,9.0,51.55730588358578,-0.25535076761970643,1768.0,5.090497737556562,0.6383377040210383,Low potential / Low uptake,0.74031002640943
E01000629,Brent 005E,12.0,51.575588646771315,-0.25941047933964834,1977.0,6.0698027314112295,0.629990079590622,Low potential / Low uptake,0.6335414837136604
E01000630,Brent 026E,10.0,51.54963589335717,-0.29245009793925836,2728.0,3.6656891495601176,0.6418397018954084,Low potential / Low uptake,0.8515352388197897
E01000631,Brent 019C,13.0,51.548259437906054,-0.30418478897209217,2073.0,6.271104679208876,0.6424681699794997,High potential / Low uptake (PRIORITY),0.6840404449688761
E01000632,Brent 029E,12.0,51.54415864814564,-0.3003586616387222,2480.0,4.838709677419355,0.6443405266052812,High potential / Low uptake (PRIORITY),0.7874450495005382
E01000633,Brent 019D,8.0,51.549452106182684,-0.2992514612555718,2616.0,3.058103975535168,0.6419236162519071,Low potential / Low uptake,0.8917715039023908
E01000634,Brent 019E,2.0,51.55536386241751,-0.30139541414075466,2642.0,0.757002271006813,0.6392244005878596,Low potential / Low uptake,1.0287591080228895
E01000636,Brent 020E,8.0,51.551862905324434,-0.28841189802132405,2599.0,3.0781069642170067,0.6408228829760741,Low potential / Low uptake,0.8848428203110639
E01000637,Brent 022B,15.0,51.5495459649624,-0.23206477847696041,1508.0,9.946949602122016,0.6418807617974356,Low potential / High uptake,0.440207092832018
E01000638,Brent 024A,17.0,51.54691223441896,-0.24146310957218123,2141.0,7.940214852872489,0.6430832820731954,High potential / Low uptake (PRIORITY),0.5778226486465202
E01000639,Brent 022C,11.0,51.54905340107388,-0.22733321005875123,1715.0,6.413994169096211,0.6421056587841565,Low potential / Low uptake,0.6728283137148993
E01000640,Brent 024B,8.0,51.547521324544356,-0.23666224789086449,2215.0,3.6117381489841986,0.6428051810247124,High potential / Low uptake (PRIORITY),0.8599978050451543
E01000641,Brent 024C,7.0,51.55056934619998,-0.2372813826633274,1951.0,3.5879036391594052,0.6414135018907268,Low potential / Low uptake,0.8544562993148557
E01000642,Brent 022D,4.0,51.54773929519263,-0.22424948466986083,2214.0,1.8066847335140017,0.6427056590273992,High potential / Low uptake (PRIORITY),0.9777539377430295
E01000643,Brent 024D,1.0,51.54158911129473,-0.2360056448880177,2243.0,0.44583147570218457,0.645513737042555,High potential / Low uptake (PRIORITY),1.0812471501319603
E01000644,Brent 022E,19.0,51.54604737894798,-0.23233438266199902,1912.0,9.93723849372385,0.6434781615881277,High potential / High uptake,0.44899644576166947
E01000645,Bromley 007A,18.0,51.408417382084814,0.04594701183823394,1450.0,12.413793103448276,0.7063178709096276,High potential / High uptake,0.6074693633208004
E01000646,Bromley 016A,9.0,51.40648173591658,0.03196702863813207,1828.0,4.923413566739606,0.7072016567508937,High potential / Low uptake (PRIORITY),1.1027373708684838
E01000647,Bromley 016B,4.0,51.40309311335889,0.03184369821749044,1707.0,2.3432923257176332,0.7087488489428473,High potential / Low uptake (PRIORITY),1.2796794525940633
E01000648,Bromley 016C,14.0,51.400898172637675,0.03825479141358651,1888.0,7.415254237288136,0.709751024631599,High potential / Low uptake (PRIORITY),0.9524880474719442
E01000649,Bromley 007B,21.0,51.40228279593132,0.053790934377718695,2068.0,10.154738878143133,0.7091188272380397,High potential / High uptake,0.7697748569825805
E01000650,Bromley 022A,26.0,51.395787006024484,0.055232515687429984,1805.0,14.404432132963988,0.7120847035648765,High potential / High uptake,0.5064798133075508
E01000651,Bromley 020A,10.0,51.39684143949199,0.04296999843633216,1681.0,5.948839976204639,0.7116032656944463,High potential / Low uptake (PRIORITY),1.0580188677276472
E01000652,Bromley 022B,24.0,51.392217675574926,0.05229032677287611,1711.0,14.02688486265342,0.713714404160929,High potential / High uptake,0.5395340411164372
E01000653,Bromley 016D,17.0,51.41047132106837,0.03688719233396353,1541.0,11.031797534068787,0.7053800744144407,High potential / High uptake,0.6932289144727233
E01000654,Bromley 039A,11.0,51.3005120454024,0.020004562670035825,1299.0,8.468052347959969,0.7555857641444352,High potential / Low uptake (PRIORITY),1.1174500842891404
E01000655,Bromley 039B,12.0,51.30548478387319,0.019903154909890208,1328.0,9.036144578313253,0.7533152893412788,High potential / Low uptake (PRIORITY),1.0686411692857134
E01000656,Bromley 039C,20.0,51.319873836938065,0.01563276337705736,1508.0,13.262599469496022,0.7467454722039049,High potential / High uptake,0.7581986714914769
E01000657,Bromley 039D,11.0,51.31354673296263,0.03241562839847258,1573.0,6.993006993006993,0.749634329166233,High potential / Low uptake (PRIORITY),1.1837165895165827
E01000658,Bromley 042A,23.0,51.32377310431822,0.03490419654654876,1330.0,17.293233082706767,0.7449651275528808,High potential / High uptake,0.48503143133672716
E01000659,Bromley 039E,18.0,51.31028853710811,0.022578744446661195,1464.0,12.295081967213115,0.7511219705603845,High potential / High uptake,0.8439263675618618
E01000661,Bromley 026A,2.0,51.38414130956256,0.03854927990526549,2817.0,0.7099751508697195,0.7174019468780579,High potential / Low uptake (PRIORITY),1.4308569140423701
E01000662,Bromley 026B,19.0,51.387010974889584,0.050006652154859936,1803.0,10.537992235163616,0.716091702461068,High potential / High uptake,0.7802541546400034
E01000663,Bromley 026C,12.0,51.386213871687126,0.060898507208124175,1681.0,7.138607971445568,0.7164556473472365,High potential / Low uptake (PRIORITY),1.0048337129128007
E01000664,Bromley 026D,15.0,51.38091079375308,0.05344740457561031,1663.0,9.019843656043296,0.7188769499954952,High potential / Low uptake (PRIORITY),0.8939365679659723
E01000665,Bromley 033A,15.0,51.37642934727925,0.043564767465793554,1859.0,8.068854222700375,0.7209231085377747,High potential / Low uptake (PRIORITY),0.9666873636675962
E01000666,Bromley 033B,17.0,51.35836205540301,0.03409594716147573,1891.0,8.989952406134321,0.7291723521300572,High potential / Low uptake (PRIORITY),0.9484425240029095
E01000667,Bromley 033C,14.0,51.365968768483576,0.045946413666012806,1659.0,8.438818565400844,0.72569924561426,High potential / Low uptake (PRIORITY),0.9668252268499375
E01000668,Bromley 020B,8.0,51.391731241302104,0.031239888144063685,2222.0,3.6003600360036003,0.7139365024607537,High potential / Low uptake (PRIORITY),1.2237961536713602
E01000669,Bromley 020C,9.0,51.390791799295386,0.03833322774647642,1736.0,5.184331797235023,0.714365437024236,High potential / Low uptake (PRIORITY),1.1222062377450008
E01000670,Bromley 018A,28.0,51.395508865626184,0.015722991657320988,1941.0,14.425553838227717,0.7122116981313094,High potential / High uptake,0.5057441321690943
E01000671,Bromley 020D,12.0,51.395678830938124,0.0257510729177091,2271.0,5.284015852047556,0.7121340946216058,High potential / Low uptake (PRIORITY),1.104286376643281
E01000672,Bromley 011A,12.0,51.41466194503725,0.0021613086496793106,1674.0,7.168458781362007,0.7034667008906295,High potential / Low uptake (PRIORITY),0.9365826088895812
E01000673,Bromley 011B,15.0,51.41067814752059,-0.0008102882743997988,1670.0,8.982035928143713,0.7052856406831775,High potential / Low uptake (PRIORITY),0.8270438903274572
E01000674,Bromley 008A,5.0,51.410619189477124,0.007372276904416914,1716.0,2.913752913752914,0.7053125600059859,High potential / Low uptake (PRIORITY),1.2247650742021956
E01000676,Bromley 008B,1.0,51.40751162571921,0.013918163695511123,2033.0,0.49188391539596654,0.7067314251349268,High potential / Low uptake (PRIORITY),1.3906837539511494
E01000677,Bromley 018C,2.0,51.404149416335834,0.00888986683592982,1902.0,1.0515247108307044,0.7082665574835775,High potential / Low uptake (PRIORITY),1.3618523073600892
E01000678,Bromley 016E,15.0,51.40026451586826,0.024308936698423707,1850.0,8.108108108108109,0.710040342426464,High potential / Low uptake (PRIORITY),0.9085700891075374
E01000679,Bromley 020E,9.0,51.397240087404484,0.03324572965466944,1792.0,5.022321428571429,0.7114212492771429,High potential / Low uptake (PRIORITY),1.117793810365375
E01000680,Bromley 037A,24.0,51.347644024721355,0.12009483035557773,1642.0,14.616321559074299,0.7340660377210259,High potential / High uptake,0.60478947098273
E01000681,Bromley 035A,17.0,51.36706449152607,0.08780805629005288,1755.0,9.686609686609687,0.7251989555680733,High potential / High uptake,0.882518561858056
E01000682,Bromley 035B,11.0,51.36158254317361,0.08432998927515503,1605.0,6.853582554517134,0.7277019276587188,High potential / Low uptake (PRIORITY),1.0809088979226202
E01000683,Bromley 035C,20.0,51.364497410194225,0.09024874388944344,1705.0,11.730205278592376,0.7263710448536548,High potential / High uptake,0.7546079058345748
E01000684,Bromley 035D,13.0,51.35997139581167,0.09835742644891406,2092.0,6.21414913957935,0.7284375524077275,High potential / Low uptake (PRIORITY),1.1265581237626572
E01000685,Bromley 037B,19.0,51.36037054038768,0.11519777366487749,1627.0,11.677934849416102,0.7282553092216106,High potential / High uptake,0.7676498257142377
E01000686,Bromley 037C,13.0,51.35831464486708,0.0911981427331327,1494.0,8.701472556894243,0.7291939990410853,High potential / Low uptake (PRIORITY),0.9674537282826916
E01000687,Bromley 037D,17.0,51.35117909326742,0.09293136440691373,1565.0,10.86261980830671,0.7324519805755686,High potential / High uptake,0.8424876367230666
E01000688,Bromley 037E,21.0,51.35029973911819,0.10293917830509873,1388.0,15.129682997118156,0.7328534799607862,High potential / High uptake,0.5649660141626969
E01000689,Bromley 002A,6.0,51.42398064011877,0.07965141923050655,1636.0,3.667481662591687,0.6992119301028304,High potential / Low uptake (PRIORITY),1.1442445272047461
E01000690,Bromley 002B,14.0,51.4244808625049,0.0691175775242064,1391.0,10.0647016534867,0.6989835363655862,High potential / High uptake,0.7239436194470463
E01000691,Bromley 002C,2.0,51.42291824187192,0.061514718547398255,1535.0,1.3029315960912053,0.6996970045672454,High potential / Low uptake (PRIORITY),1.30164171678923
E01000692,Bromley 002D,2.0,51.42017472316112,0.07068940122140091,1670.0,1.1976047904191616,0.7009496524073542,High potential / Low uptake (PRIORITY),1.3149360436130006
E01000693,Bromley 010A,9.0,51.41221369194358,0.08829305278672749,1511.0,5.956320317670417,0.7045845350565705,High potential / Low uptake (PRIORITY),1.0217053042996986
E01000694,Bromley 007C,23.0,51.419359714619624,0.04743880893873108,2298.0,10.008703220191471,0.7013217725919746,High potential / High uptake,0.7395468554305286
E01000695,Bromley 007D,10.0,51.41559750032961,0.0592038596560769,1518.0,6.587615283267457,0.7030395409402851,High potential / Low uptake (PRIORITY),0.9724582906716026
E01000696,Bromley 007E,11.0,51.4074964133086,0.0706221911595102,1635.0,6.72782874617737,0.7067383708842734,High potential / Low uptake (PRIORITY),0.9821504939998571
E01000697,Bromley 007F,15.0,51.40860519491568,0.05866663006184359,1784.0,8.408071748878923,0.7062321185012322,High potential / Low uptake (PRIORITY),0.8694798709148372
E01000698,Bromley 010B,22.0,51.39920060668041,0.08806010832055987,1193.0,18.440905280804692,0.7105261067629651,High potential / High uptake,0.23406177326305116
E01000699,Bromley 015A,1.0,51.406425281847916,-0.059770771672425546,1452.0,0.6887052341597797,0.707227432797872,High potential / Low uptake (PRIORITY),1.3803199626298048
E01000700,Bromley 013A,10.0,51.40577341585779,-0.04544028616740239,1519.0,6.583278472679394,0.7075250646388216,High potential / Low uptake (PRIORITY),0.9956364565149729
E01000701,Bromley 015B,5.0,51.4065014296138,-0.05287430944507786,1440.0,3.472222222222222,0.7071926649159965,High potential / Low uptake (PRIORITY),1.197771114691624
E01000702,Bromley 013B,6.0,51.40886412147002,-0.04716399406545505,1434.0,4.184100418410042,0.7061138966761864,High potential / Low uptake (PRIORITY),1.145624029871917
E01000703,Bromley 013C,11.0,51.40696837030698,-0.0378923136853053,1731.0,6.35470826112074,0.7069794670805061,High potential / Low uptake (PRIORITY),1.007827276515318
E01000704,Bromley 015C,4.0,51.402456932004654,-0.05781741651120365,1470.0,2.7210884353741496,0.7090393194237545,High potential / Low uptake (PRIORITY),1.2564094368736707
E01000705,Bromley 015D,9.0,51.404136325611766,-0.06463998599807243,1356.0,6.6371681415929205,0.7082725345039507,High potential / Low uptake (PRIORITY),0.9959207668085923
E01000706,Bromley 013D,3.0,51.40236168677043,-0.04973847540459436,1375.0,2.181818181818182,0.7090828069117229,High potential / Low uptake (PRIORITY),1.29196348429153
E01000707,Bromley 041A,9.0,51.403991268361416,-0.03944642543639046,1509.0,5.964214711729622,0.7083387653813373,High potential / Low uptake (PRIORITY),1.040349594922975
E01000708,Bromley 041B,6.0,51.40084590741213,-0.04322456734170439,1690.0,3.5502958579881656,0.7097748881181607,High potential / Low uptake (PRIORITY),1.2058354769415884
E01000709,Bromley 006A,6.0,51.4102694595201,-0.03408163167471317,1372.0,4.373177842565598,0.7054722412480204,High potential / Low uptake (PRIORITY),1.1299609954474705
E01000710,Bromley 006B,15.0,51.418429639717324,-0.02903216614009606,2359.0,6.35862653666808,0.7017464302817211,High potential / Low uptake (PRIORITY),0.9808612401442065
E01000711,Bromley 006C,3.0,51.414282310766836,-0.030986146027842915,1880.0,1.5957446808510638,0.7036400359756049,High potential / Low uptake (PRIORITY),1.3025822467535186
E01000712,Bromley 012A,7.0,51.41269314144,-0.019914821974993887,1794.0,3.9018952062430325,0.7043656258966756,High potential / Low uptake (PRIORITY),1.1551905051079678
E01000713,Bromley 012B,13.0,51.411074545574564,-0.009981195782945323,1849.0,7.030827474310438,0.705104651516172,High potential / Low uptake (PRIORITY),0.9539600506791569
E01000714,Bromley 006D,12.0,51.40866869757413,-0.02646338159497008,2167.0,5.5376095985233045,0.7062031241781266,High potential / Low uptake (PRIORITY),1.057399779914464
E01000715,Bromley 012C,3.0,51.40745704151976,-0.0168125115739728,1759.0,1.7055144968732234,0.706756347428794,High potential / Low uptake (PRIORITY),1.311295904094996
E01000716,Bromley 011C,16.0,51.40496514500043,-0.010260332575729699,1651.0,9.691096305269534,0.7078941085019828,High potential / High uptake,0.7939010050547044
E01000717,Bromley 011D,9.0,51.4044378890818,-0.004132003477209715,1704.0,5.28169014084507,0.7081348453284024,High potential / Low uptake (PRIORITY),1.0840266631778692
E01000718,Bromley 006E,12.0,51.420978950425095,-0.025791460216296625,2057.0,5.83373845405931,0.7005824547858431,High potential / Low uptake (PRIORITY),1.009310124237055
E01000719,Bromley 019A,1.0,51.396373327382996,0.11583855782845133,2116.0,0.4725897920604915,0.7118169983801232,High potential / Low uptake (PRIORITY),1.4179045391462366
